id,country,x,y,cone,asrank,angle,r,cone_map
263922,BR,1161.3781713716885,722.1796269536065,6,3828,-46.4271449503884,306.6667865382273,9.865735152124781
265457,BR,1201.490368255844,675.491061425426,6,3828,-34.9075007902883,306.6667865382273,9.865735152124781
267278,BR,1195.7889289882219,683.3911675967671,6,3827,-36.7278245776687,306.6667865382273,9.865735152124781
44894,UA,1201.1037225817247,323.95614617010085,6,3826,35.0335375246184,306.6667865382273,9.865735152124781
269719,BR,1193.185725398689,686.8293898935498,6,3825,-37.5335611464224,306.6667865382273,9.865735152124781
328154,AO,1248.5153523244692,429.76395233015523,6,3850,13.24,306.6667865382273,9.865735152124781
137561,PK,1038.592505232189,206.40864116536534,6,3851,73.208576692347,306.6667865382273,9.865735152124781
264289,BR,1103.3333932691137,765.5812276390445,6,3852,-60.0,306.6667865382273,9.865735152124781
206652,GR,1232.372743418748,380.3749535429452,6,3867,22.9595719548979,306.6667865382273,9.865735152124781
213110,FR,1256.4132482975638,487.5324728426946,6,3877,2.33,306.6667865382273,9.865735152124781
21738,US,895.7780799774747,801.8352221904421,6,3876,-100.184037576413,306.6667865382273,9.865735152124781
24312,SG,860.5696784072629,206.6627614067687,6,3875,106.954997919871,306.6667865382273,9.865735152124781
208339,AM,1168.5355566528644,284.85649337220195,6,3874,44.5518663369147,306.6667865382273,9.865735152124781
57118,CH,1253.2419713358227,454.29633727974544,6,3873,8.57092784915231,306.6667865382273,9.865735152124781
132637,ID,852.1448175258971,209.36469376787215,6,3872,108.608073876091,306.6667865382273,9.865735152124781
42216,TR,1204.8663209303772,329.44890378219037,6,3871,33.7895924690042,306.6667865382273,9.865735152124781
210281,GB,1253.2070398141364,454.0651660193329,6,3870,8.61460880725864,306.6667865382273,9.865735152124781
202203,RO,1225.0688477951926,364.42106749827326,6,3869,26.2382684088224,306.6667865382273,9.865735152124781
41151,RO,1225.3999530001508,365.0949079789892,6,3868,26.0979945321926,306.6667865382273,9.865735152124781
51601,GB,1207.8086020745216,333.93000673793097,6,3866,32.7880153007091,306.6667865382273,9.865735152124781
137095,IN,1018.1048956284958,200.99123565167127,6,3852,77.1687048415302,306.6667865382273,9.865735152124781
49883,UA,1225.0647502075028,364.4127544384548,6,3865,26.24,306.6667865382273,9.865735152124781
140470,ID,859.7742433679804,206.90644700733822,6,3864,107.110429876486,306.6667865382273,9.865735152124781
138737,IN,1020.7518313327805,201.60647405022263,6,3863,76.6609824757227,306.6667865382273,9.865735152124781
25372,UA,1214.1388528612772,344.19504380536785,6,3862,30.5346563291097,306.6667865382273,9.865735152124781
140174,IN,1006.8622161967214,198.65102234306488,6,3861,79.314368179864,306.6667865382273,9.865735152124781
51162,KZ,1019.3508399624409,201.27775616438174,6,3859,76.929844058086,306.6667865382273,9.865735152124781
138594,BD,947.8055572243297,193.34106504687168,6,3858,90.41,306.6667865382273,9.865735152124781
267708,CO,1017.9820541720519,799.0367172710248,6,3857,-77.1922425058745,306.6667865382273,9.865735152124781
131659,TW,789.7214103841163,238.5515506329674,6,3856,121.51,306.6667865382273,9.865735152124781
139074,NZ,681.2658464089659,352.26214886024246,6,3855,151.2,306.6667865382273,9.865735152124781
265187,BR,1161.2895280222158,722.2639271538051,6,3824,-46.45,306.6667865382273,9.865735152124781
267594,BR,1182.0544386334634,700.487544441521,6,3822,-40.8259565504217,306.6667865382273,9.865735152124781
61917,BR,1154.0675027109396,728.912586598036,6,3770,-48.2841213301544,306.6667865382273,9.865735152124781
263583,BR,1160.483105328096,723.0277568759645,6,3821,-46.6575249461024,306.6667865382273,9.865735152124781
42881,MD,1255.3989358039855,527.8569197054483,6,3793,-5.21180383280146,306.6667865382273,9.865735152124781
132799,NP,974.7543961664222,194.33394392553413,6,3793,85.37,306.6667865382273,9.865735152124781
21274,BY,1221.837373566853,358.05296657570534,6,3792,27.57249648685,306.6667865382273,9.865735152124781
266934,BR,1197.9412640315256,680.470627959599,6,3791,-36.0499942734867,306.6667865382273,9.865735152124781
35004,UA,1227.0020712594398,368.4159185780329,6,3790,25.4090846793048,306.6667865382273,9.865735152124781
57723,PL,1233.9465302250169,384.16008486339314,6,3789,22.1936830637859,306.6667865382273,9.865735152124781
29303,RU,1118.9272380173115,244.05448583433773,6,3788,56.5746900382042,306.6667865382273,9.865735152124781
267120,BR,1175.8089885595007,707.496550938607,6,3787,-42.5799954299442,306.6667865382273,9.865735152124781
26073,US,788.9681115066833,760.985150638803,6,3786,-121.675229864529,306.6667865382273,9.865735152124781
397270,US,921.0808496062275,805.3001813071605,6,3785,-95.4111205576122,306.6667865382273,9.865735152124781
203593,DE,1253.8695631234496,458.6743835757214,6,3784,7.74459129314548,306.6667865382273,9.865735152124781
50299,RU,1192.4358467796599,312.19856719952327,6,3783,37.7629326771884,306.6667865382273,9.865735152124781
56294,AU,699.5291932433317,323.05680875392125,6,3782,144.760996766614,306.6667865382273,9.865735152124781
266178,BR,1093.884650142175,770.8167746265851,6,3781,-62.0183412914261,306.6667865382273,9.865735152124781
264200,BR,1195.6858687455438,683.5292125641859,6,3780,-36.7600109434583,306.6667865382273,9.865735152124781
5505,ES,1256.6605715948683,501.95238182519944,6,3779,-0.364773751759996,306.6667865382273,9.865735152124781
25192,CZ,1247.0029799924573,423.6210248741006,6,3778,14.4219999998612,306.6667865382273,9.865735152124781
13830,US,925.2028784308864,805.6625929477948,6,3777,-94.6380087372059,306.6667865382273,9.865735152124781
197140,RU,1120.3749380564157,245.01588589099273,6,3776,56.25,306.6667865382273,9.865735152124781
267973,BR,1135.5836476202262,744.1377228157385,6,3775,-52.7593679929937,306.6667865382273,9.865735152124781
263258,BR,1134.2866972003771,745.1181984281443,6,3774,-53.0631338055637,306.6667865382273,9.865735152124781
267062,BR,1183.9806360824448,698.2361720376409,6,3773,-40.2723796185863,306.6667865382273,9.865735152124781
263185,PE,1027.1125058026546,796.8133747231049,6,3770,-75.4364471775853,306.6667865382273,9.865735152124781
51373,PL,1239.1872304878057,397.9448007768568,6,3795,19.4381175865,306.6667865382273,9.865735152124781
61650,BR,1152.667830742347,730.152706583855,6,3796,-48.6335053902992,306.6667865382273,9.865735152124781
43376,RO,1225.4036350949195,365.1024249951575,6,3797,26.0964306596607,306.6667865382273,9.865735152124781
263687,AR,1079.9513240303781,777.7717972516907,6,3810,-64.9281692640117,306.6667865382273,9.865735152124781
135795,IN,1037.4882116260462,206.07767898276455,6,3820,73.4239632974065,306.6667865382273,9.865735152124781
34254,PL,1238.280891256345,395.4120193228207,6,3819,19.9407141861887,306.6667865382273,9.865735152124781
46962,PR,1073.6054359986326,780.6531919598824,6,3818,-66.2303207023347,306.6667865382273,9.865735152124781
135852,IN,978.560044513493,194.66601593816983,6,3817,84.6562692156212,306.6667865382273,9.865735152124781
25143,UA,1221.0440664999433,356.54397196054447,6,3816,27.8910146519978,306.6667865382273,9.865735152124781
48219,RU,1192.852194896184,312.7372717282253,6,3815,37.6357278809831,306.6667865382273,9.865735152124781
267942,BR,1173.4818058158025,710.0009534144799,6,3814,-43.2187363423206,306.6667865382273,9.865735152124781
207056,RU,1214.7477309236583,345.23192533194447,6,3813,30.31,306.6667865382273,9.865735152124781
268512,BR,1188.8306327656524,692.3653992235629,6,3812,-38.8495995716286,306.6667865382273,9.865735152124781
44103,NL,1255.0803156834045,468.84684689799514,6,3811,5.83052568504408,306.6667865382273,9.865735152124781
267409,BR,1110.87760845719,761.0802808769321,6,3809,-58.3586340695384,306.6667865382273,9.865735152124781
133234,IN,1049.6425064584844,209.97260668627598,6,3798,71.0392056974304,306.6667865382273,9.865735152124781
264069,BR,1143.8044929274918,737.664335748552,6,3808,-50.8043159980622,306.6667865382273,9.865735152124781
47273,PL,1238.3177373109338,395.51363573371884,6,3807,19.920519232108,306.6667865382273,9.865735152124781
263374,BR,1136.30662610728,743.5864508428268,6,3806,-52.5895031887323,306.6667865382273,9.865735152124781
52634,BR,1139.1295981393187,741.4011455510154,6,3805,-51.9225065162807,306.6667865382273,9.865735152124781
200161,RU,1192.7728432986073,312.63440944935326,6,3804,37.66,306.6667865382273,9.865735152124781
266416,BR,1180.203546077469,702.6100820271323,6,3803,-41.3521198396499,306.6667865382273,9.865735152124781
262594,BR,1157.5138676106553,725.7930749933446,6,3802,-47.4156105590308,306.6667865382273,9.865735152124781
268624,BR,1161.6295326440174,721.940214649255,6,3801,-46.3622888590788,306.6667865382273,9.865735152124781
24556,BD,947.4031025846188,193.34420910490428,6,3800,90.4851945062442,306.6667865382273,9.865735152124781
265320,BR,1146.488437946116,735.4502319369808,6,3799,-50.1542532736996,306.6667865382273,9.865735152124781
40128,US,985.7553171152734,804.5752374433432,6,3661,-83.3044627037916,306.6667865382273,9.865735152124781
133648,IN,1017.81310189932,200.92492384607652,6,3740,77.2246118790105,306.6667865382273,9.865735152124781
35592,CZ,1246.6805105742937,422.3778858117154,6,3659,14.6619477789542,306.6667865382273,9.865735152124781
17686,JP,715.9430669644664,301.85391736478255,6,3497,139.749677339293,306.6667865382273,9.865735152124781
5394,IT,1249.5613664281484,434.36840921184904,6,3522,12.3578030310704,306.6667865382273,9.865735152124781
21056,IT,1251.3227512361193,442.9989688410952,6,3521,10.712025994425,306.6667865382273,9.865735152124781
23642,JP,737.2795697347689,279.1051460231415,6,3520,133.92,306.6667865382273,9.865735152124781
19844,US,994.0332448009437,803.48902997964,6,3518,-81.7445584364585,306.6667865382273,9.865735152124781
17310,US,992.8926030849547,803.6523383184776,6,3518,-81.9598423317271,306.6667865382273,9.865735152124781
24778,GB,1231.4958911184644,621.6740779669373,6,3517,-23.3759822095418,306.6667865382273,9.865735152124781
9729,HK,824.4366971590332,220.21727189594003,6,3516,114.17,306.6667865382273,9.865735152124781
201789,NL,1234.577293323278,385.7184087856678,6,3515,21.8795883625241,306.6667865382273,9.865735152124781
19740,US,899.5822412077173,802.4939132677646,6,3514,-99.4627104338661,306.6667865382273,9.865735152124781
37474,ZA,1220.6701240533596,355.83966595966274,6,3513,28.04,306.6667865382273,9.865735152124781
20875,BA,1242.1131225260283,406.64882639314976,6,3512,17.722423918317,306.6667865382273,9.865735152124781
49453,NL,1256.224429130453,483.53437005727403,6,3511,3.07781937888375,306.6667865382273,9.865735152124781
10299,CO,1021.576342750793,798.1968227934424,6,3510,-76.502612517393,306.6667865382273,9.865735152124781
11562,VE,1066.2887687335458,783.763000111217,6,3509,-67.7157163385814,306.6667865382273,9.865735152124781
48252,MQ,1098.1811832335084,768.4899530731086,6,3508,-61.1054359184054,306.6667865382273,9.865735152124781
16942,US,1000.7688901098188,802.4351794396608,6,3507,-80.4707748604179,306.6667865382273,9.865735152124781
40237,US,967.9227072024298,806.1426048955268,6,3506,-86.6495198957189,306.6667865382273,9.865735152124781
52262,HN,962.8813659700759,806.3961298326525,6,3505,-87.5926147163795,306.6667865382273,9.865735152124781
12145,US,870.1741222575404,796.0951657969589,6,3504,-105.087963130173,306.6667865382273,9.865735152124781
7668,JP,724.7930654732365,291.85016308740296,6,3503,137.254021503688,306.6667865382273,9.865735152124781
26806,CA,868.1476493156067,795.541385685866,6,3502,-105.480460492014,306.6667865382273,9.865735152124781
38278,MY,887.8434009662941,199.69835970770026,6,3500,101.693984352505,306.6667865382273,9.865735152124781
2722,US,988.3378457061656,804.2609530522984,6,3499,-82.8183973101247,306.6667865382273,9.865735152124781
13189,SE,1243.3623411390913,410.6520578464502,6,3523,16.9389079333903,306.6667865382273,9.865735152124781
7828,US,1022.2628265861679,798.0312095393033,6,3524,-76.3706743764225,306.6667865382273,9.865735152124781
138546,NP,975.0211306612956,194.35566259766392,6,3525,85.32,306.6667865382273,9.865735152124781
34244,SE,1248.105824143258,428.0456007074501,6,3538,13.5700386488193,306.6667865382273,9.865735152124781
39324,FI,1228.2971740199284,371.1776382059219,6,3548,24.8391808819733,306.6667865382273,9.865735152124781
393552,US,869.8552294975821,796.0090095365299,6,3547,-105.149679322213,306.6667865382273,9.865735152124781
397373,US,911.7863656667918,804.276578324278,6,3546,-97.1582128840796,306.6667865382273,9.865735152124781
394345,US,810.0137002562026,772.8522564497541,6,3545,-117.16,306.6667865382273,9.865735152124781
10158,KR,765.8841040289983,254.75348154055686,6,3544,126.896952273854,306.6667865382273,9.865735152124781
17216,US,1000.6068341539269,802.4623386516073,6,3543,-80.5014746792061,306.6667865382273,9.865735152124781
38634,JP,715.98151325753,301.8085122200072,6,3542,139.738561510323,306.6667865382273,9.865735152124781
36374,US,914.3201986814807,804.5840930573257,6,3541,-96.6813316977655,306.6667865382273,9.865735152124781
13354,US,928.0345419983731,805.8791209292674,6,3540,-94.107411369137,306.6667865382273,9.865735152124781
27887,DO,1055.040468746729,788.1163270124589,6,3539,-69.9693282272103,306.6667865382273,9.865735152124781
2044,US,810.9656905019615,773.3385789603917,6,3537,-116.960271390697,306.6667865382273,9.865735152124781
43957,AT,1245.1587496595685,416.7784254830339,6,3526,15.7460795485091,306.6667865382273,9.865735152124781
271794,AR,1082.7958905223393,776.4231709283097,6,3536,-64.34,306.6667865382273,9.865735152124781
24916,GB,1256.665041361637,498.96541199109055,6,3535,0.193296573000605,306.6667865382273,9.865735152124781
22653,US,980.6123298905457,805.1350573506019,6,3534,-84.271034782736,306.6667865382273,9.865735152124781
26076,US,1017.838460135343,799.069325227694,6,3533,-77.2197537882358,306.6667865382273,9.865735152124781
22631,US,966.8934191035725,806.2011272949101,6,3532,-86.8421365759442,306.6667865382273,9.865735152124781
32145,US,1052.8614238169728,788.9014459223556,6,3531,-70.4020687430296,306.6667865382273,9.865735152124781
201942,ES,1255.8758682166895,522.0107066758211,6,3530,-4.11588717432423,306.6667865382273,9.865735152124781
8970,PL,1243.2650603698642,410.33327076366254,6,3529,17.0011796669032,306.6667865382273,9.865735152124781
30992,CM,1251.5255026169382,444.0814052636736,6,3528,10.5062728167061,306.6667865382273,9.865735152124781
47165,RU,1037.3806023809154,206.0456697151222,6,3527,73.4449389748724,306.6667865382273,9.865735152124781
7296,US,825.2611778819071,780.1512880967593,6,3498,-114.001268577356,306.6667865382273,9.865735152124781
2830,NL,1256.4800801329143,489.300539854504,6,3496,1.99942862008323,306.6667865382273,9.865735152124781
14828,US,938.278218579466,806.4426827418333,6,3550,-92.1905608266028,306.6667865382273,9.865735152124781
131127,VN,865.113818699771,205.31567026740743,6,3495,106.069469593636,306.6667865382273,9.865735152124781
30110,US,863.2283549468702,794.1346623240048,6,3464,-106.43640322757,306.6667865382273,9.865735152124781
13765,US,904.2803415770934,803.2395600830727,6,3463,-98.5739501547119,306.6667865382273,9.865735152124781
6621,US,984.1992729972237,804.7538805202389,6,3462,-83.5970945976847,306.6667865382273,9.865735152124781
55264,US,989.7711892871961,804.0769153822182,6,3461,-82.5484013421755,306.6667865382273,9.865735152124781
13037,GB,1256.5796715988768,507.3090989874021,6,3460,-1.36571745389006,306.6667865382273,9.865735152124781
23650,CN,807.0433636648238,228.69220782768724,6,3459,117.785500018149,306.6667865382273,9.865735152124781
47377,BE,1255.7449091032845,476.2393492701294,6,3458,4.44375090559231,306.6667865382273,9.865735152124781
6876,UA,1213.5721495886285,343.2382702094916,6,3457,30.7424178829594,306.6667865382273,9.865735152124781
224,NO,1251.8003160748653,445.58412747374086,6,3456,10.2208566793421,306.6667865382273,9.865735152124781
27775,SR,1124.5093927059495,752.1725397879067,6,3455,-55.3158446353349,306.6667865382273,9.865735152124781
19324,US,895.0757779009226,801.7082163158536,6,3454,-100.317379848736,306.6667865382273,9.865735152124781
10474,ZA,1224.1157851733572,362.50434812519865,6,3452,26.6382048895464,306.6667865382273,9.865735152124781
557,US,1060.8800179856428,785.9198131945147,6,3451,-68.8036525442086,306.6667865382273,9.865735152124781
270,US,924.7260221070029,805.6235331370067,6,3450,-94.7274000977641,306.6667865382273,9.865735152124781
2647,BE,1024.9584911126829,797.3646626211537,6,3449,-75.8518627680133,306.6667865382273,9.865735152124781
138608,SG,874.151574327074,202.86108587291818,6,3448,104.319673479212,306.6667865382273,9.865735152124781
197207,IR,1140.7348022473557,259.86513543980175,6,3447,51.5405160605387,306.6667865382273,9.865735152124781
9416,TW,789.90525172339,238.43893726333891,6,3445,121.469720302737,306.6667865382273,9.865735152124781
24095,PH,791.5045561758625,237.46674067335323,6,3444,121.120038548912,306.6667865382273,9.865735152124781
40805,US,967.4112009086848,806.1721216058054,6,3443,-86.7452456515773,306.6667865382273,9.865735152124781
9443,,696.6359401399435,327.22508533669486,6,3442,145.709002644584,306.6667865382273,9.865735152124781
39647,NL,1255.338290926319,471.4860374574615,6,3441,5.33508358505285,306.6667865382273,9.865735152124781
20870,RU,1188.4466380216227,307.15882498317967,6,3657,38.9638305965991,306.6667865382273,9.865735152124781
14522,EC,1007.3644867730816,801.2537694750783,6,3465,-79.218855911884,306.6667865382273,9.865735152124781
10587,US,824.1925771589374,779.6730418252228,6,3466,-114.220002325704,306.6667865382273,9.865735152124781
4670,KR,765.3302317941055,255.17027411594015,6,3469,127.026460807694,306.6667865382273,9.865735152124781
11714,US,901.6312130468148,802.8282985692719,6,3484,-99.0748277886921,306.6667865382273,9.865735152124781
15024,CA,996.4234671955107,803.1326106825691,6,3494,-81.2930448820329,306.6667865382273,9.865735152124781
134196,HK,829.776961845708,217.881338684173,6,3493,113.080964016253,306.6667865382273,9.865735152124781
16178,BA,1240.9458827421968,403.0721336196523,6,3492,18.4253607676618,306.6667865382273,9.865735152124781
36920,NG,1256.0743161492087,480.94662865850614,6,3491,3.56211165948729,306.6667865382273,9.865735152124781
55933,HK,815.514897002281,224.39471152139407,6,3490,116.010650194953,306.6667865382273,9.865735152124781
17534,JP,725.6303994019005,290.9478526942812,6,3489,137.024033931467,306.6667865382273,9.865735152124781
1256,US,1047.040617941398,790.9082955765172,6,3488,-71.5524337081998,306.6667865382273,9.865735152124781
2665,CA,1026.0746354735322,797.0810795107152,6,3487,-75.6367033967871,306.6667865382273,9.865735152124781
7506,JP,732.530340809872,283.77912844174307,6,3486,135.164979537243,306.6667865382273,9.865735152124781
195,US,810.0767442419284,772.8845918401109,6,3485,-117.146762285519,306.6667865382273,9.865735152124781
42298,QA,1140.9926581388597,260.0701717111118,6,3483,51.4789658023963,306.6667865382273,9.865735152124781
13591,MX,901.3266597036636,802.7794971758816,6,3470,-99.1324545889109,306.6667865382273,9.865735152124781
15774,RU,1077.6961015011682,221.1842478856583,6,3482,65.3924772630147,306.6667865382273,9.865735152124781
39249,GI,1228.5401818567611,371.70391643980247,6,3481,24.7308781168858,306.6667865382273,9.865735152124781
206446,IL,1202.7143287037343,326.2761212915632,6,3480,34.505871462664,306.6667865382273,9.865735152124781
12350,CH,1254.3808324586985,462.625853890256,6,3479,7.00016304913672,306.6667865382273,9.865735152124781
27715,BR,1160.3666664201014,723.1375890005456,6,3478,-46.6874307104536,306.6667865382273,9.865735152124781
28812,RU,1132.5997303455342,253.62253259800545,6,3477,53.4564463335159,306.6667865382273,9.865735152124781
39927,RU,971.8898340731463,194.1154578440865,6,3476,85.9067540093303,306.6667865382273,9.865735152124781
55286,CA,986.1473194212253,804.528962931841,6,3473,-83.2307148144297,306.6667865382273,9.865735152124781
139281,KR,765.4433207595324,255.0850145184786,6,3472,127.0,306.6667865382273,9.865735152124781
15502,IE,1254.70797697057,534.6058771913856,6,3471,-6.47935547220915,306.6667865382273,9.865735152124781
15468,RU,1196.736694062792,317.88596493227953,6,3549,36.4306861695685,306.6667865382273,9.865735152124781
22411,PE,1022.1543421452394,798.0574925669046,6,3474,-76.3915293281015,306.6667865382273,9.865735152124781
36416,US,784.6199343159508,758.251721852967,6,3551,-122.634816486515,306.6667865382273,9.865735152124781
60144,NL,1253.4965654770122,456.0187231956565,6,3606,8.24563063263982,306.6667865382273,9.865735152124781
265407,BR,1152.4977526007003,730.3023624658424,6,3630,-48.6758320358967,306.6667865382273,9.865735152124781
14589,US,794.1926009081004,764.1374118785527,6,3629,-120.535186232543,306.6667865382273,9.865735152124781
135060,AU,698.6670620879324,324.2835457728234,6,3628,145.041133032967,306.6667865382273,9.865735152124781
5524,NL,1255.4337385706121,472.5272988502826,6,3627,5.13972485053933,306.6667865382273,9.865735152124781
5435,SI,1246.3411062014711,421.0920362639415,6,3626,14.9104164169689,306.6667865382273,9.865735152124781
16353,GB,1256.6411730726622,503.9634508075954,6,3625,-0.740527947866073,306.6667865382273,9.865735152124781
50261,HU,1239.5231625969154,398.9017493446957,6,3624,19.248630531042,306.6667865382273,9.865735152124781
49125,UA,1228.6540075949592,371.9513294994786,6,3623,24.6799955935122,306.6667865382273,9.865735152124781
37440,MW,1203.593145906655,327.56150570464666,6,3622,34.2149536019112,306.6667865382273,9.865735152124781
201106,GB,798.2877075139154,766.5105969268377,6,3621,-119.650880012189,306.6667865382273,9.865735152124781
46309,US,828.6433436894164,781.6328814872254,6,3620,-113.311389810099,306.6667865382273,9.865735152124781
23175,US,785.4596826131514,758.7875613701667,6,3619,-122.448703003311,306.6667865382273,9.865735152124781
19021,US,918.4336804712668,805.0378426311931,6,3618,-95.9081260270328,306.6667865382273,9.865735152124781
25145,TR,1213.2885815579466,342.7624701704865,6,3617,30.8459037763063,306.6667865382273,9.865735152124781
57395,DE,1250.615906422351,439.38156409514465,6,3616,11.4006660312432,306.6667865382273,9.865735152124781
328842,GH,1256.6649182192195,501.07046685243176,6,3615,-0.2,306.6667865382273,9.865735152124781
44092,IT,1252.8400809500122,451.70503819369117,6,3614,9.060860180476,306.6667865382273,9.865735152124781
29037,DE,1253.5764215650413,456.57334648574624,6,3613,8.14093954745288,306.6667865382273,9.865735152124781
34757,RU,991.919747732436,196.21182920374991,6,3612,82.1433679849603,306.6667865382273,9.865735152124781
35745,PL,1245.8506741799647,419.27270255395035,6,3611,15.2624639076939,306.6667865382273,9.865735152124781
39537,GB,1256.4102371183487,512.5413139168094,6,3610,-2.34379734942836,306.6667865382273,9.865735152124781
62917,US,907.7920245326455,803.7482588799974,6,3609,-97.9109965953473,306.6667865382273,9.865735152124781
269656,BR,1137.4750982744674,742.6882887422906,6,3608,-52.3141510498844,306.6667865382273,9.865735152124781
26223,US,841.8560522511281,786.9658595216022,6,3631,-110.649068678959,306.6667865382273,9.865735152124781
44158,RU,1163.028650210542,279.40237500109583,6,3632,46.0,306.6667865382273,9.865735152124781
264628,VE,1066.4820126649265,783.6837300431778,6,3633,-67.6766921952804,306.6667865382273,9.865735152124781
31577,ES,1256.6497242504327,503.23490074287463,6,3647,-0.604400624212672,306.6667865382273,9.865735152124781
52508,AR,1110.597889457091,761.2524370558305,6,3657,-58.42,306.6667865382273,9.865735152124781
30922,RU,996.9495281045771,196.94842060065054,6,3552,81.1935996547146,306.6667865382273,9.865735152124781
22987,US,988.1231978408567,804.287922455147,6,3656,-82.8588161384182,306.6667865382273,9.865735152124781
48452,BG,1231.4288958338745,378.17104385488295,6,3655,23.4075099231197,306.6667865382273,9.865735152124781
45014,GB,1256.2307291999948,516.3480414521774,6,3653,-3.05581834238885,306.6667865382273,9.865735152124781
17993,WS,646.4786601909259,543.8099788425792,6,3652,-171.786706634193,306.6667865382273,9.865735152124781
60672,GB,1256.6607910348941,501.9176046348524,6,3651,-0.35827606115445,306.6667865382273,9.865735152124781
40015,US,1018.0464811424495,799.0220633495344,6,3650,-77.1798979217101,306.6667865382273,9.865735152124781
8664,PL,1236.3481535061803,390.2309107750105,6,3649,20.9738941539425,306.6667865382273,9.865735152124781
5504,CY,1206.2085062751926,331.4719035949278,6,3648,33.3360043065959,306.6667865382273,9.865735152124781
55195,CA,1052.1058579205148,789.1693478638397,6,3646,-70.551845250766,306.6667865382273,9.865735152124781
32489,CA,1043.9400556446078,791.9242777008631,6,3634,-72.1620340155506,306.6667865382273,9.865735152124781
150750,PK,1033.2196063936203,204.84069542470195,6,3645,74.2543025003219,306.6667865382273,9.865735152124781
47890,GB,1256.5532201263904,508.3451300663041,6,3644,-1.55934644548917,306.6667865382273,9.865735152124781
267845,DO,1055.459194294388,787.9633245822481,6,3643,-69.8860369588457,306.6667865382273,9.865735152124781
53132,BR,1178.976864087322,703.9953766103997,6,3642,-41.6978283692182,306.6667865382273,9.865735152124781
43545,GB,1256.4635325531299,511.1633857202666,6,3640,-2.08616081474709,306.6667865382273,9.865735152124781
395555,US,855.9845298879522,791.8999988785429,6,3639,-107.852768146154,306.6667865382273,9.865735152124781
39251,BG,1228.8096661914733,372.2906111365262,6,3638,24.6102532788718,306.6667865382273,9.865735152124781
49115,SK,1234.9831109756394,386.73418686854785,6,3637,21.6752211525599,306.6667865382273,9.865735152124781
266539,BR,1150.1031357126642,732.3860001025057,6,3636,-49.2688887339466,306.6667865382273,9.865735152124781
50670,JO,1198.3163193462192,320.045773842265,6,3635,35.9307512267653,306.6667865382273,9.865735152124781
14380,US,784.9433899942422,758.45857203639,6,3607,-122.563083281181,306.6667865382273,9.865735152124781
41847,GB,1256.6613705590341,501.82257305407956,6,3641,-0.340520601475587,306.6667865382273,9.865735152124781
213220,RU,1117.4759428582104,243.10249800857133,6,3605,56.8989719835669,306.6667865382273,9.865735152124781
200924,DE,1253.5005735411592,456.04639007009604,6,3578,8.24040755979579,306.6667865382273,9.865735152124781
23575,KR,765.4415756188721,255.0863295860393,6,3576,127.000408261923,306.6667865382273,9.865735152124781
37480,NG,1256.012942719184,479.9850842113165,6,3575,3.74212649404166,306.6667865382273,9.865735152124781
3245,BG,1223.4101682472947,361.1065233185206,6,3574,26.9307546305086,306.6667865382273,9.865735152124781
24295,JP,719.3263944780864,297.92524729396973,6,3573,138.780983295744,306.6667865382273,9.865735152124781
41881,IR,1140.96170892371,260.04553829816166,6,3572,51.4863561647893,306.6667865382273,9.865735152124781
45267,NZ,645.4852386817514,463.7332369107363,6,3571,173.208241492046,306.6667865382273,9.865735152124781
14371,US,925.1150982459113,805.6554590226912,6,3570,-94.6544631313569,306.6667865382273,9.865735152124781
32867,US,918.1680958137487,805.0102421912418,6,3569,-95.95801350114,306.6667865382273,9.865735152124781
47962,IL,1200.6295599659602,323.28174503761136,6,3568,35.1875648401816,306.6667865382273,9.865735152124781
62563,CA,1013.706552190533,799.9766543810995,6,3567,-78.0101342945915,306.6667865382273,9.865735152124781
35132,NO,1255.0657085343105,468.70413058977573,6,3566,5.85732924240567,306.6667865382273,9.865735152124781
16685,BR,1160.8066163234,722.7219981949729,6,3565,-46.574358051711,306.6667865382273,9.865735152124781
12759,DE,1254.7298362917938,465.5871413675185,6,3564,6.44306252095978,306.6667865382273,9.865735152124781
59908,ES,1256.5399402172438,491.18053191562745,6,3553,1.64800364420929,306.6667865382273,9.865735152124781
52403,AR,1110.597889457091,761.2524370558305,6,3562,-58.42,306.6667865382273,9.865735152124781
9150,NL,1255.3948901343556,472.09876265274886,6,3561,5.22011830397321,306.6667865382273,9.865735152124781
31726,NO,1253.1474319201257,453.6734149120021,6,3560,8.68864365978437,306.6667865382273,9.865735152124781
46506,US,968.058262549229,806.1346388754232,6,3558,-86.6241498555479,306.6667865382273,9.865735152124781
11071,US,830.0330548062692,782.2276563814522,6,3557,-113.028963872597,306.6667865382273,9.865735152124781
23308,US,796.4061965141341,765.4307094072346,6,3556,-120.056196119616,306.6667865382273,9.865735152124781
262202,CR,981.4620397094518,805.0486158352526,6,3555,-84.1114606836444,306.6667865382273,9.865735152124781
35196,SC,1200.9467265858602,323.73242390750306,6,3604,35.0846014788595,306.6667865382273,9.865735152124781
38566,TH,888.9170571008103,199.47813381975516,6,3554,101.489212405288,306.6667865382273,9.865735152124781
6372,US,1026.6613363176546,796.9302232506386,6,3577,-75.5235221454619,306.6667865382273,9.865735152124781
131477,CN,773.1536553508587,249.46080476316726,6,3563,125.216852373429,306.6667865382273,9.865735152124781
48176,RU,1178.0049049015845,294.91884214657335,6,3579,41.9700955354642,306.6667865382273,9.865735152124781
