index,pfx,orgName,orgAS,regDate,RIR,business,isCert,isAuth,isAder,isConf
250,61.134.128.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
251,61.134.192.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
252,61.135.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
253,61.136.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
254,61.136.64.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
255,61.137.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
256,61.138.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
257,61.138.64.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
258,61.138.128.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
259,61.139.128.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990624,apnic,ISP,False,False,True,False
260,61.148.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20000314,apnic,ISP,False,False,True,False
261,61.156.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20000314,apnic,ISP,False,False,True,False
262,61.158.0.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20000314,apnic,ISP,False,False,True,False
263,61.158.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20000314,apnic,ISP,False,False,True,False
264,61.159.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20000314,apnic,ISP,False,False,True,False
265,61.161.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20001011,apnic,ISP,False,False,True,False
266,61.161.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20001011,apnic,ISP,False,False,True,False
267,61.162.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001011,apnic,ISP,False,False,True,False
268,61.163.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001011,apnic,ISP,False,False,True,False
269,61.167.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001011,apnic,ISP,False,False,True,False
270,61.168.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001116,apnic,ISP,False,False,True,False
271,61.176.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001116,apnic,ISP,False,False,True,False
272,61.179.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001116,apnic,ISP,False,False,True,False
273,61.180.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20001116,apnic,ISP,False,False,True,False
274,61.181.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001116,apnic,ISP,False,False,True,False
275,61.182.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001116,apnic,ISP,False,False,True,False
276,61.189.0.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20001116,apnic,ISP,False,False,True,False
277,110.6.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20090223,apnic,ISP,False,False,True,False
278,110.16.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20090223,apnic,ISP,False,False,True,False
279,112.64.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20081222,apnic,ISP,False,False,True,False
280,112.80.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20081231,apnic,ISP,False,False,True,False
281,112.88.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20090112,apnic,ISP,False,False,True,False
282,112.96.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20090112,apnic,ISP,False,False,True,False
283,112.109.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20090119,apnic,ISP,False,False,True,False
284,112.111.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20090119,apnic,ISP,False,False,True,False
285,112.122.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20090128,apnic,ISP,False,False,True,False
286,112.132.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20090128,apnic,ISP,False,False,True,False
287,112.192.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20090210,apnic,ISP,False,False,True,False
288,112.224.0.0/11,CHINA UNICOM Industrial Internet Backbone,9929,20090211,apnic,ISP,False,False,True,False
289,113.56.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20081024,apnic,ISP,False,False,True,False
290,113.58.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20081027,apnic,ISP,False,False,True,False
291,113.59.0.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20081027,apnic,ISP,False,False,True,False
292,113.194.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20081119,apnic,ISP,False,False,True,False
293,113.200.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20081126,apnic,ISP,False,False,True,False
294,113.204.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20081126,apnic,ISP,False,False,True,False
295,113.224.0.0/12,CHINA UNICOM Industrial Internet Backbone,9929,20081208,apnic,ISP,False,False,True,False
296,114.240.0.0/12,CHINA UNICOM Industrial Internet Backbone,9929,20080624,apnic,ISP,False,False,True,False
297,115.46.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20080711,apnic,ISP,False,False,True,False
298,115.48.0.0/12,CHINA UNICOM Industrial Internet Backbone,9929,20080707,apnic,ISP,False,False,True,False
299,115.85.192.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20080801,apnic,ISP,False,False,True,False
300,116.2.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20070305,apnic,ISP,False,False,True,False
301,116.95.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20070523,apnic,ISP,False,False,True,False
302,116.112.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20070523,apnic,ISP,False,False,True,False
303,116.116.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20070523,apnic,ISP,False,False,True,False
304,117.8.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20070525,apnic,ISP,False,False,True,False
305,119.4.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20071123,apnic,ISP,False,False,True,False
306,119.36.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20071220,apnic,ISP,False,False,True,False
307,119.39.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20071227,apnic,ISP,False,False,True,False
308,119.48.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20080103,apnic,ISP,False,False,True,False
309,119.62.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20080118,apnic,ISP,False,False,True,False
310,119.108.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20080205,apnic,ISP,False,False,True,False
311,119.112.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20080205,apnic,ISP,False,False,True,False
312,119.162.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20080225,apnic,ISP,False,False,True,False
313,119.164.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20080225,apnic,ISP,False,False,True,False
314,119.176.0.0/12,CHINA UNICOM Industrial Internet Backbone,9929,20080225,apnic,ISP,False,False,True,False
315,119.248.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20080305,apnic,ISP,False,False,True,False
316,120.0.0.0/12,CHINA UNICOM Industrial Internet Backbone,9929,20080305,apnic,ISP,False,False,True,False
317,120.80.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20080325,apnic,ISP,False,False,True,False
318,122.13.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20060814,apnic,ISP,False,False,True,False
319,122.136.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20061222,apnic,ISP,False,False,True,False
320,122.156.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20070110,apnic,ISP,False,False,True,False
321,123.4.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20061120,apnic,ISP,False,False,True,False
322,123.8.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20061120,apnic,ISP,False,False,True,False
323,123.128.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20070215,apnic,ISP,False,False,True,False
324,123.138.0.0/15,CHINA UNICOM Industrial Internet Backbone,9929,20070228,apnic,ISP,False,False,True,False
325,123.144.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20070228,apnic,ISP,False,False,True,False
326,123.148.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20070228,apnic,ISP,False,False,True,False
327,123.152.0.0/13,CHINA UNICOM Industrial Internet Backbone,9929,20070228,apnic,ISP,False,False,True,False
328,123.188.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20070305,apnic,ISP,False,False,True,False
329,123.232.0.0/14,CHINA UNICOM Industrial Internet Backbone,9929,20070215,apnic,ISP,False,False,True,False
330,124.66.0.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20060720,apnic,ISP,False,False,True,False
331,124.67.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20060807,apnic,ISP,False,False,True,False
332,125.211.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20070110,apnic,ISP,False,False,True,False
333,139.170.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20110309,apnic,ISP,False,False,True,False
334,202.96.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19950519,apnic,ISP,False,False,True,False
335,202.96.64.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19950519,apnic,ISP,False,False,True,False
336,202.96.72.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19970718,apnic,ISP,False,False,True,False
337,202.96.80.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19970718,apnic,ISP,False,False,True,False
338,202.97.128.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
339,202.97.192.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
340,202.97.224.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19960319,apnic,ISP,False,False,True,False
341,202.97.232.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19961106,apnic,ISP,False,False,True,False
342,202.97.240.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19970819,apnic,ISP,False,False,True,False
343,202.98.0.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19960319,apnic,ISP,False,False,True,False
344,202.98.8.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19961106,apnic,ISP,False,False,True,False
345,202.98.16.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19971118,apnic,ISP,False,False,True,False
346,202.99.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19970314,apnic,ISP,False,False,True,False
347,202.99.64.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
348,202.99.96.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19960319,apnic,ISP,False,False,True,False
349,202.99.104.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19970613,apnic,ISP,False,False,True,False
350,202.99.112.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19970613,apnic,ISP,False,False,True,False
351,202.99.128.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
352,202.99.160.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19960319,apnic,ISP,False,False,True,False
353,202.99.168.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19970613,apnic,ISP,False,False,True,False
354,202.99.176.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19970613,apnic,ISP,False,False,True,False
355,202.99.192.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19960319,apnic,ISP,False,False,True,False
356,202.99.200.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19980322,apnic,ISP,False,False,True,False
357,202.99.208.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19980322,apnic,ISP,False,False,True,False
358,202.99.224.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19960319,apnic,ISP,False,False,True,False
359,202.99.232.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19980322,apnic,ISP,False,False,True,False
360,202.99.240.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19980322,apnic,ISP,False,False,True,False
361,202.102.128.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19960319,apnic,ISP,False,False,True,False
362,202.102.136.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19970214,apnic,ISP,False,False,True,False
363,202.102.144.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19970214,apnic,ISP,False,False,True,False
364,202.102.160.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
365,202.102.224.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19960319,apnic,ISP,False,False,True,False
366,202.102.232.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19970502,apnic,ISP,False,False,True,False
367,202.102.240.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19970502,apnic,ISP,False,False,True,False
368,202.106.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
369,202.107.0.0/17,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
370,202.108.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
371,202.110.64.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
372,202.110.192.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
373,202.111.0.0/17,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
374,202.111.128.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
375,202.111.160.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19980817,apnic,ISP,False,False,True,False
376,203.93.0.0/22,CHINA UNICOM Industrial Internet Backbone,9929,19950713,apnic,ISP,False,False,True,False
377,203.93.4.0/22,CHINA UNICOM Industrial Internet Backbone,9929,19950828,apnic,ISP,False,False,True,False
378,203.93.8.0/24,CHINA UNICOM Industrial Internet Backbone,9929,19950828,apnic,ISP,False,False,True,False
379,203.93.9.0/24,CHINA UNICOM Industrial Internet Backbone,9929,19951221,apnic,ISP,False,False,True,False
380,203.93.10.0/23,CHINA UNICOM Industrial Internet Backbone,9929,19951221,apnic,ISP,False,False,True,False
381,203.93.12.0/22,CHINA UNICOM Industrial Internet Backbone,9929,19951221,apnic,ISP,False,False,True,False
382,203.93.16.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19951221,apnic,ISP,False,False,True,False
383,203.93.32.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19960927,apnic,ISP,False,False,True,False
384,203.93.64.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19970107,apnic,ISP,False,False,True,False
385,203.93.128.0/21,CHINA UNICOM Industrial Internet Backbone,9929,19980227,apnic,ISP,False,False,True,False
386,203.93.136.0/22,CHINA UNICOM Industrial Internet Backbone,9929,19980227,apnic,ISP,False,False,True,False
387,203.93.140.0/24,CHINA UNICOM Industrial Internet Backbone,9929,19980227,apnic,ISP,False,False,True,False
388,203.93.141.0/24,CHINA UNICOM Industrial Internet Backbone,9929,19980810,apnic,ISP,False,False,True,False
389,203.93.142.0/23,CHINA UNICOM Industrial Internet Backbone,9929,19980810,apnic,ISP,False,False,True,False
390,203.93.144.0/20,CHINA UNICOM Industrial Internet Backbone,9929,19980810,apnic,ISP,False,False,True,False
391,203.93.160.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19980810,apnic,ISP,False,False,True,False
392,203.93.192.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19990511,apnic,ISP,False,False,True,False
393,210.12.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,19991117,apnic,ISP,False,False,True,False
394,210.12.64.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20000410,apnic,ISP,False,False,True,False
395,210.12.128.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20000828,apnic,ISP,False,False,True,False
396,210.12.192.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20010203,apnic,ISP,False,False,True,False
397,210.13.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20010203,apnic,ISP,False,False,True,False
398,210.13.64.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20010720,apnic,ISP,False,False,True,False
399,210.13.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20010720,apnic,ISP,False,False,True,False
400,210.14.160.0/19,CHINA UNICOM Industrial Internet Backbone,9929,20010621,apnic,ISP,False,False,True,False
401,210.14.192.0/19,CHINA UNICOM Industrial Internet Backbone,9929,20000328,apnic,ISP,False,False,True,False
402,210.14.224.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19991119,apnic,ISP,False,False,True,False
403,210.15.0.0/19,CHINA UNICOM Industrial Internet Backbone,9929,19991119,apnic,ISP,False,False,True,False
404,210.15.32.0/19,CHINA UNICOM Industrial Internet Backbone,9929,20000405,apnic,ISP,False,False,True,False
405,210.15.64.0/19,CHINA UNICOM Industrial Internet Backbone,9929,20000405,apnic,ISP,False,False,True,False
406,210.15.96.0/19,CHINA UNICOM Industrial Internet Backbone,9929,20010803,apnic,ISP,False,False,True,False
407,210.15.128.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20010803,apnic,ISP,False,False,True,False
408,210.21.0.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20001017,apnic,ISP,False,False,True,False
409,210.21.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20001017,apnic,ISP,False,False,True,False
410,210.22.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001017,apnic,ISP,False,False,True,False
411,210.51.0.0/16,CHINA UNICOM Industrial Internet Backbone,9929,20001011,apnic,ISP,False,False,True,False
412,210.52.0.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20001011,apnic,ISP,False,False,True,False
413,210.52.64.0/18,CHINA UNICOM Industrial Internet Backbone,9929,20001011,apnic,ISP,False,False,True,False
414,210.52.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20000627,apnic,ISP,False,False,True,False
415,210.53.0.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20000627,apnic,ISP,False,False,True,False
416,210.53.128.0/17,CHINA UNICOM Industrial Internet Backbone,9929,20000314,apnic,ISP,False,False,True,False
